NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.65673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6433,-0.64251,-0.64166,-0.64074,-0.63975,-0.63867,-0.63751,-0.63626,-0.63492,-0.63349,-0.63196,-0.63033,-0.62859,-0.62676,-0.62482,-0.62277,-0.62062,-0.61836,-0.61599,-0.61351,-0.61092,-0.60823,-0.60543,-0.60252,-0.59951,-0.5964,-0.59319,-0.58988,-0.58648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61439,-0.61394,-0.61345,-0.61292,-0.61235,-0.61173,-0.61105,-0.61031,-0.6095,-0.60862,-0.60767,-0.60664,-0.60552,-0.60432,-0.60303,-0.60164,-0.60016,-0.59858,-0.5969,-0.59512,-0.59323,-0.59124,-0.58914,-0.58694,-0.58462,-0.5822,-0.57968,-0.57704,-0.57431,-0.57146,-0.56852,-0.56547,-0.56232,-0.55908,-0.55574,-0.55231,-0.5488,-0.5452,-0.54152,-0.53777,-0.53394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.584,-0.58366,-0.58331,-0.58296,-0.5826,-0.58221,-0.5818,-0.58135,-0.58087,-0.58033,-0.57975,-0.57912,-0.57842,-0.57766,-0.57682,-0.57591,-0.57493,-0.57386,-0.57271,-0.57147,-0.57013,-0.5687,-0.56717,-0.56555,-0.56382,-0.56199,-0.56006,-0.55802,-0.55587,-0.55362,-0.55126,-0.5488,-0.54623,-0.54355,-0.54077,-0.53789,-0.53491,-0.53184,-0.52866,-0.5254,-0.52204,-0.51859,-0.51507,-0.51146,-0.50778,-0.50403,-0.50021,-0.49633,-0.4924,-0.48841,-0.48438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.55291,-0.55258,-0.55226,-0.55195,-0.55165,-0.55135,-0.55104,-0.55071,-0.55036,-0.54999,-0.54958,-0.54914,-0.54865,-0.54811,-0.54752,-0.54687,-0.54615,-0.54536,-0.5445,-0.54357,-0.54255,-0.54145,-0.54026,-0.53897,-0.5376,-0.53613,-0.53456,-0.53289,-0.53112,-0.52924,-0.52726,-0.52518,-0.52299,-0.5207,-0.5183,-0.51579,-0.51319,-0.51048,-0.50767,-0.50476,-0.50175,-0.49865,-0.49546,-0.49217,-0.4888,-0.48535,-0.48182,-0.47822,-0.47454,-0.4708,-0.467,-0.46314,-0.45923,-0.45528,-0.45129,-0.44726,-0.44321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.52263,-0.52218,-0.52178,-0.52143,-0.5211,-0.5208,-0.52052,-0.52025,-0.51999,-0.51972,-0.51945,-0.51917,-0.51886,-0.51853,-0.51817,-0.51776,-0.51732,-0.51683,-0.51628,-0.51567,-0.515,-0.51427,-0.51346,-0.51257,-0.5116,-0.51055,-0.50942,-0.50819,-0.50687,-0.50546,-0.50395,-0.50234,-0.50063,-0.49881,-0.4969,-0.49488,-0.49276,-0.49053,-0.4882,-0.48577,-0.48323,-0.48059,-0.47785,-0.47502,-0.47209,-0.46906,-0.46594,-0.46274,-0.45944,-0.45607,-0.45262,-0.44909,-0.4455,-0.44184,-0.43812,-0.43434,-0.43051,-0.42664,-0.42273,-0.41879,-0.41481,-0.41082,-0.40682,-0.4028,-0.39879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.49261,-0.49202,-0.49149,-0.49103,-0.49062,-0.49026,-0.48993,-0.48965,-0.48938,-0.48914,-0.48891,-0.48869,-0.48847,-0.48823,-0.48799,-0.48773,-0.48744,-0.48712,-0.48676,-0.48636,-0.48592,-0.48542,-0.48486,-0.48424,-0.48355,-0.4828,-0.48196,-0.48105,-0.48006,-0.47897,-0.47781,-0.47655,-0.47519,-0.47374,-0.47219,-0.47055,-0.4688,-0.46695,-0.465,-0.46294,-0.46079,-0.45853,-0.45616,-0.4537,-0.45114,-0.44847,-0.44571,-0.44286,-0.43991,-0.43687,-0.43375,-0.43054,-0.42724,-0.42387,-0.42043,-0.41692,-0.41334,-0.4097,-0.40601,-0.40227,-0.39848,-0.39465,-0.39079,-0.3869,-0.38299,-0.37907,-0.37514,-0.37121,-0.36728,-0.36336,-0.35947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.46263,-0.46191,-0.46128,-0.46072,-0.46023,-0.45981,-0.45944,-0.45911,-0.45883,-0.45858,-0.45836,-0.45815,-0.45796,-0.45778,-0.4576,-0.45741,-0.45721,-0.45699,-0.45674,-0.45647,-0.45616,-0.45581,-0.45541,-0.45496,-0.45445,-0.45388,-0.45325,-0.45254,-0.45176,-0.45091,-0.44997,-0.44895,-0.44784,-0.44664,-0.44535,-0.44396,-0.44248,-0.4409,-0.43921,-0.43743,-0.43555,-0.43357,-0.43148,-0.4293,-0.42701,-0.42462,-0.42213,-0.41955,-0.41687,-0.41409,-0.41122,-0.40827,-0.40522,-0.4021,-0.39889,-0.3956,-0.39225,-0.38882,-0.38533,-0.38178,-0.37817,-0.37452,-0.37081,-0.36707,-0.3633,-0.3595,-0.35568,-0.35184,-0.34799,-0.34414,-0.3403,-0.33646,-0.33265,-0.32886,-0.32511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.43424,-0.43327,-0.4324,-0.43163,-0.43095,-0.43036,-0.42984,-0.42938,-0.42899,-0.42866,-0.42837,-0.42813,-0.42792,-0.42773,-0.42757,-0.42742,-0.42728,-0.42714,-0.427,-0.42684,-0.42667,-0.42647,-0.42624,-0.42598,-0.42567,-0.42532,-0.42492,-0.42447,-0.42395,-0.42337,-0.42272,-0.422,-0.4212,-0.42032,-0.41936,-0.41831,-0.41717,-0.41595,-0.41462,-0.41321,-0.41169,-0.41008,-0.40837,-0.40656,-0.40465,-0.40264,-0.40053,-0.39832,-0.39601,-0.3936,-0.3911,-0.3885,-0.3858,-0.38302,-0.38015,-0.37719,-0.37415,-0.37103,-0.36783,-0.36456,-0.36122,-0.35782,-0.35436,-0.35084,-0.34727,-0.34366,-0.34001,-0.33633,-0.33262,-0.32888,-0.32513,-0.32137,-0.31761,-0.31385,-0.31011,-0.30638,-0.30267,-0.29899,-0.29536,-0.29177,-0.28823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.40578,-0.40461,-0.40357,-0.40263,-0.4018,-0.40107,-0.40042,-0.39986,-0.39938,-0.39896,-0.39861,-0.39831,-0.39807,-0.39786,-0.39769,-0.39755,-0.39743,-0.39732,-0.39722,-0.39712,-0.39702,-0.39691,-0.39678,-0.39663,-0.39645,-0.39624,-0.39598,-0.39568,-0.39534,-0.39493,-0.39447,-0.39395,-0.39335,-0.39269,-0.39195,-0.39113,-0.39023,-0.38925,-0.38817,-0.38701,-0.38576,-0.38441,-0.38297,-0.38142,-0.37979,-0.37805,-0.37621,-0.37428,-0.37225,-0.37011,-0.36788,-0.36556,-0.36314,-0.36062,-0.35801,-0.35531,-0.35253,-0.34966,-0.3467,-0.34367,-0.34057,-0.33739,-0.33414,-0.33083,-0.32746,-0.32404,-0.32056,-0.31704,-0.31349,-0.30989,-0.30627,-0.30263,-0.29897,-0.2953,-0.29163,-0.28796,-0.2843,-0.28066,-0.27704,-0.27345,-0.2699,-0.26639,-0.26293,-0.25953,-0.2562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
