NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.15434,-0.15419,-0.15376,-0.15303,-0.15202,-0.15074,-0.14918,-0.14736,-0.14528,-0.14295,-0.14037,-0.13754,-0.13448,-0.13119,-0.12768,-0.12394,-0.11999,-0.11583,-0.11147,-0.10692,-0.10217,-0.097235,-0.092122,-0.086833,-0.081375,-0.075752,-0.069971,-0.064036,-0.057951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.15455,-0.15622,-0.15758,-0.15863,-0.15937,-0.1598,-0.15994,-0.15978,-0.15934,-0.15862,-0.15762,-0.15635,-0.15481,-0.15302,-0.15097,-0.14867,-0.14614,-0.14336,-0.14035,-0.13712,-0.13367,-0.13001,-0.12613,-0.12205,-0.11778,-0.11331,-0.10866,-0.10383,-0.09882,-0.093642,-0.088298,-0.082795,-0.077137,-0.07133,-0.065377,-0.059285,-0.053058,-0.0467,-0.040216,-0.03361,-0.026886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.14676,-0.15002,-0.15295,-0.15554,-0.15781,-0.15976,-0.16138,-0.1627,-0.16371,-0.16442,-0.16483,-0.16495,-0.16478,-0.16433,-0.16361,-0.16262,-0.16136,-0.15984,-0.15807,-0.15605,-0.15379,-0.1513,-0.14857,-0.14561,-0.14244,-0.13905,-0.13545,-0.13165,-0.12765,-0.12346,-0.11908,-0.11453,-0.10979,-0.10488,-0.099813,-0.094581,-0.089194,-0.083657,-0.077974,-0.072151,-0.066193,-0.060103,-0.053886,-0.047548,-0.041091,-0.034521,-0.027841,-0.021055,-0.014166,-0.0071782,-9.4803e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.14019,-0.14439,-0.14824,-0.15175,-0.15493,-0.15778,-0.1603,-0.1625,-0.16439,-0.16597,-0.16724,-0.16821,-0.16889,-0.16928,-0.16938,-0.1692,-0.16874,-0.16802,-0.16703,-0.16579,-0.16429,-0.16254,-0.16055,-0.15832,-0.15587,-0.15318,-0.15028,-0.14716,-0.14383,-0.1403,-0.13657,-0.13265,-0.12854,-0.12425,-0.11978,-0.11514,-0.11033,-0.10537,-0.10024,-0.09497,-0.08955,-0.083989,-0.078292,-0.072464,-0.066508,-0.060431,-0.054234,-0.047924,-0.041504,-0.034978,-0.028349,-0.021622,-0.014799,-0.0078845,-0.00088093,0.0062087,0.013382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12511,-0.13059,-0.13571,-0.14049,-0.14492,-0.14901,-0.15276,-0.15619,-0.15928,-0.16205,-0.16451,-0.16665,-0.16848,-0.17001,-0.17123,-0.17217,-0.17281,-0.17317,-0.17325,-0.17306,-0.1726,-0.17187,-0.17089,-0.16966,-0.16817,-0.16645,-0.16448,-0.16229,-0.15987,-0.15723,-0.15438,-0.15131,-0.14804,-0.14457,-0.14091,-0.13706,-0.13303,-0.12882,-0.12444,-0.1199,-0.11519,-0.11032,-0.1053,-0.10014,-0.094836,-0.089394,-0.08382,-0.078119,-0.072295,-0.066352,-0.060295,-0.054127,-0.047854,-0.041478,-0.035004,-0.028434,-0.021773,-0.015023,-0.0081884,-0.0012708,0.0057267,0.012802,0.019952,0.027175,0.03447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11162,-0.11803,-0.12408,-0.12978,-0.13513,-0.14013,-0.14479,-0.14911,-0.1531,-0.15676,-0.16009,-0.1631,-0.1658,-0.16818,-0.17026,-0.17203,-0.17351,-0.17469,-0.17558,-0.1762,-0.17653,-0.17659,-0.17639,-0.17592,-0.17519,-0.17421,-0.17298,-0.17151,-0.16981,-0.16787,-0.16571,-0.16332,-0.16073,-0.15792,-0.1549,-0.15169,-0.14829,-0.14469,-0.14092,-0.13696,-0.13283,-0.12854,-0.12408,-0.11947,-0.1147,-0.10978,-0.10473,-0.099535,-0.094209,-0.088755,-0.083178,-0.077481,-0.07167,-0.065749,-0.059721,-0.053591,-0.047362,-0.041038,-0.034623,-0.02812,-0.021531,-0.014861,-0.008112,-0.0012864,0.0056133,0.012585,0.019626,0.026735,0.033911,0.041152,0.048457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.10262,-0.10959,-0.11621,-0.12247,-0.12838,-0.13394,-0.13916,-0.14403,-0.14858,-0.15279,-0.15667,-0.16024,-0.16348,-0.16641,-0.16902,-0.17134,-0.17335,-0.17507,-0.17649,-0.17763,-0.17849,-0.17907,-0.17937,-0.17941,-0.17919,-0.17871,-0.17798,-0.177,-0.17579,-0.17433,-0.17264,-0.17073,-0.1686,-0.16625,-0.16369,-0.16093,-0.15796,-0.15481,-0.15146,-0.14793,-0.14422,-0.14034,-0.13629,-0.13208,-0.12771,-0.12319,-0.11852,-0.1137,-0.10875,-0.10367,-0.098454,-0.093116,-0.08766,-0.082088,-0.076406,-0.070616,-0.064725,-0.058734,-0.052649,-0.046472,-0.040208,-0.033859,-0.027428,-0.020919,-0.014335,-0.0076773,-0.0009491,0.0058476,0.012711,0.019639,0.02663,0.033682,0.040796,0.047969,0.055202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.084446,-0.092334,-0.099859,-0.10702,-0.11383,-0.12029,-0.1264,-0.13217,-0.1376,-0.14268,-0.14744,-0.15187,-0.15597,-0.15975,-0.16322,-0.16637,-0.16922,-0.17176,-0.174,-0.17595,-0.17761,-0.17898,-0.18007,-0.18089,-0.18144,-0.18172,-0.18174,-0.1815,-0.18101,-0.18027,-0.1793,-0.17808,-0.17664,-0.17497,-0.17308,-0.17098,-0.16866,-0.16614,-0.16342,-0.1605,-0.1574,-0.15411,-0.15064,-0.147,-0.14319,-0.13922,-0.13509,-0.1308,-0.12637,-0.12179,-0.11708,-0.11223,-0.10725,-0.10215,-0.096923,-0.091584,-0.086134,-0.080577,-0.074917,-0.069158,-0.063304,-0.057359,-0.051326,-0.045209,-0.03901,-0.032734,-0.026383,-0.019959,-0.013466,-0.0069055,-0.0002799,0.0064089,0.013159,0.019969,0.026838,0.033764,0.040747,0.047785,0.05488,0.06203,0.069236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.072405,-0.080831,-0.088894,-0.096598,-0.10395,-0.11094,-0.11759,-0.12389,-0.12986,-0.13548,-0.14077,-0.14573,-0.15036,-0.15468,-0.15867,-0.16235,-0.16572,-0.16878,-0.17155,-0.17401,-0.17619,-0.17807,-0.17967,-0.18099,-0.18204,-0.18282,-0.18333,-0.18358,-0.18358,-0.18332,-0.18282,-0.18208,-0.18111,-0.1799,-0.17847,-0.17681,-0.17494,-0.17286,-0.17058,-0.1681,-0.16542,-0.16255,-0.1595,-0.15626,-0.15286,-0.14928,-0.14554,-0.14164,-0.13759,-0.13338,-0.12904,-0.12455,-0.11993,-0.11518,-0.1103,-0.10531,-0.10019,-0.09497,-0.089639,-0.084204,-0.07867,-0.073041,-0.06732,-0.061511,-0.055619,-0.049645,-0.043594,-0.037468,-0.031271,-0.025005,-0.018672,-0.012276,-0.0058175,0.0007007,0.007277,0.01391,0.020598,0.027341,0.034137,0.040985,0.047887,0.05484,0.061846,0.068906,0.076019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
